659492.885,3550322.735,200
657788.423,3550296.699,200
658141.263,3550352.823,200
659251.839,3550412.76,200
659843.621,3550423.514,200
658757.176,3550408.727,200
658494.959,3550433.427,200
658039.194,3550428.467,200
658232.094,3550436.519,200
658359.129,3550440.836,200
659172.002,3550476.992,200
658882.763,3550483.813,200
659294.56,3550496.002,200
658144.388,3550515.982,200
658438.949,3550522.407,200
659100.054,3550538.396,200
659490.497,3550553,200
658596.27,3550546.849,200
658765.124,3550575.057,200
659393.587,3550602.813,200
659620.283,3550611.949,200
658523.672,3550609.778,200
659572.208,3550650.379,200
658980.366,3550643.991,200
659060.072,3550694.871,200
659485.913,3550724.344,200
660128.072,3550761.397,200
660355.437,3550765.848,200
659803.664,3550759.415,200
658856.764,3550746.967,200
660274.641,3550795.785,200
660065.337,3550793.107,200
657879.846,3550764.799,200
658943.814,3550788.248,200
658542.277,3550782.986,200
658130.148,3550785.761,200
659357.547,3550833.994,200
658743.908,3550841.859,200
658606.152,3550852.267,200
658466.757,3550895.775,200
660192.257,3550934.427,200
658102.35,3550903.433,200
657733.718,3550906.839,200
659239.072,3550935.214,200
660375.992,3550955.269,200
659738.139,3550958.668,200
659849.859,3550964.301,200
658183.455,3550937.099,200
658208.372,3550962.843,200
660101.839,3550995.252,200
660304.645,3551015.796,200
658729.897,3550993.135,200
659779.57,3551023.487,200
659124.949,3551032.261,200
658127.831,3551017.268,200
658339.376,3551037.615,200
660467.857,3551092.166,200
659527.632,3551106.145,200
660181.975,3551119.837,200
659652.118,3551129.925,200
660395.392,3551152.516,200
659465.532,3551171.11,200
660075.619,3551210.018,200
659549.816,3551216.573,200
658707.598,3551218.554,200
660280.788,3551250.561,200
659340.774,3551259.856,200
658201.923,3551278.863,200
659954.22,3551313.734,200
657965.244,3551291.582,200
658796.098,3551312.165,200
658947.74,3551333.404,200
659882.689,3551372.978,200
658968.316,3551358.756,200
657932.805,3551377.581,200
658155.924,3551409.443,200
657955.097,3551411.362,200
658460.945,3551425.995,200
658409.381,3551437.971,200
659539.049,3551489.629,200
659983.351,3551500.719,200
659705.136,3551519.713,200
658527.844,3551538.272,200
659913.318,3551564.312,200
659427.048,3551562.354,200
658638.772,3551554.858,200
658023.811,3551544.902,200
659410.246,3551575.333,200
658095.485,3551581.418,200
657965.286,3551596.091,200
658724.607,3551614.551,200
659823.1,3551640.922,200
659546.81,3551658.09,200
658188.113,3551663.257,200
658485.977,3551686.709,200
658298.839,3551729.703,200
658825.523,3551739.425,200
659215.136,3551755.304,200
659662.264,3551777.6,200
659382.455,3551795.678,200
658966.486,3551808.392,200
659055.124,3551890.74,200
659486.048,3551926.066,200
659172.042,3551974.233,200
659006.551,3552115.018,200
659001.056,3549938.005,200
658989.795,3549946.323,200
657996.289,3549960.786,200
658688.858,3549987.445,200
657988.15,3549992.743,200
658659.653,3550019.651,200
658101.801,3550054.861,200
658080.805,3550077.75,200
659120.147,3550100.211,200
659113.573,3550114.912,200
658454.916,3550112.097,200
658124.499,3550122.039,200
658124.499,3550122.039,200
658170.719,3550126.901,200
658477.019,3550136.802,200
658406.549,3550155.622,200
658172.435,3550173.086,200
659242.351,3550232.794,200
659271.65,3550250.773,200
658335.068,3550263.267,200
658229.709,3550307.572,200
659163.764,3550338.391,200
659330.918,3550344.718,200
659318.964,3550352.299,200
658257.495,3550344.492,200
659056.297,3550383.636,200
659443.12,3550405.894,200
659075.13,3550410.376,200
659406.399,3550431.961,200
659395.812,3550441.122,200
659041.063,3550438.043,200
659389.714,3550444.932,200
658456.422,3550438.536,200
659430.518,3550454.402,200
659417.925,3550459.773,200
658430.511,3550459.813,200
658044.32,3550478.211,200
659311.755,3550517.163,200
658070.164,3550505.037,200
659493.212,3550536.539,200
659513.117,3550537.259,200
657997.687,3550516.719,200
659866.381,3550553.38,200
658929.769,3550540.907,200
658026.574,3550543.082,200
659240.187,3550588.211,200
659575.17,3550602.062,200
658002.348,3550586.683,200
659565.048,3550611.734,200
659784.565,3550623.82,200
658813.7,3550637.863,200
659683.959,3550710.504,200
659671.123,3550721.492,200
659079.008,3550717.827,200
658669.379,3550723.361,200
659690.356,3550742.042,200
658168.684,3550722.173,200
658656.752,3550735.942,200
658238.088,3550763.804,200
658786.85,3550801.615,200
658966.6,3550816.944,200
658314.305,3550809.523,200
658526.356,3550841.529,200
657686.985,3550840.468,200
658552.93,3550855.704,200
657720.196,3550864.116,200
657678.09,3550864.122,200
657744.016,3550865.234,200
658427.289,3550891.887,200
658864.805,3550906.706,200
659887.503,3550928.984,200
658842.389,3550926.472,200
658471.237,3550937.55,200
658745.259,3551012.082,200
658688.276,3551062.373,200
658610.215,3551111.817,200
660113.807,3551171.911,200
659754.144,3551211.43,200
659793.704,3551213.56,200
660165.185,3551227.066,200
660158.847,3551242.653,200
657699.004,3551240.327,200
657697.857,3551241.195,200
660191.505,3551285.387,200
660221.068,3551295.278,200
660232.554,3551307.067,200
657736.105,3551288.976,200
657731.688,3551292.685,200
659230.192,3551317.492,200
659230.192,3551317.492,200
659205.439,3551330.624,200
657704.296,3551316.266,200
658884.012,3551346.575,200
658868.073,3551361.393,200
658905.918,3551370.303,200
659248.253,3551385.186,200
658927.503,3551393.687,200
658915.387,3551410.263,200
659316.053,3551419.452,200
659490.589,3551433.001,200
659292.569,3551441.663,200
659395.068,3551514.558,200
659443.251,3551517.553,200
659370.693,3551535.37,200
657972.05,3551527.448,200
658678.847,3551562.82,200
659062.785,3551572.405,200
658699.829,3551592.31,200
659197.578,3551683.184,200
659166.66,3551699.959,200
659220.389,3551707.837,200
659188.224,3551727.852,200
658219.112,3551715.534,200
658582.764,3551947.919,200
658771.176,3552044.055,200
658825.533,3552072,200
658989.176,3552139.868,200
659187.379,3552207.994,200
658026.893,3548260.856,200
658039.125,3548275.641,200
657998.065,3548324.53,200
658000.869,3548363.455,200
657975.642,3548384.995,200
658214.018,3548446.858,200
657975.601,3548450.338,200
657951.177,3548473.68,200
657962.492,3548505.178,200
657940.848,3548527.349,200
658157.263,3548533.541,200
658140.53,3548533.597,200
657931.553,3548575.728,200
658327.922,3548603.566,200
657941.639,3548623.93,200
658131.971,3548658.178,200
658136.162,3548658.757,200
658311.67,3548683.019,200
658113.124,3548771.287,200
658290.475,3548799.712,200
657894.685,3548820.193,200
658490.259,3548833.213,200
657910.273,3548827.071,200
657906.136,3548855.036,200
658274.024,3548918.719,200
657884.136,3549003.722,200
658039.514,3549029.092,200
658071.229,3549033.613,200
658253.13,3549059.541,200
658452.481,3549066.089,200
658620.752,3549089.567,200
657866.985,3549123.424,200
658404.772,3549146.756,200
658394.592,3549156.334,200
658052.096,3549151.449,200
658139.72,3549167.412,200
658598.7,3549181.424,200
658227.691,3549195.984,200
658576.782,3549234.855,200
658337.407,3549269.217,200
658788.606,3549446.213,200
658006.436,3549473.332,200
658711.697,3549500.004,200
658860.442,3549543.778,200
658427.615,3549545.521,200
658495.858,3549550.856,200
658599.7,3549554.002,200
658367.103,3549577.972,200
657815.891,3549576.89,200
657992.015,3549595.529,200
658191.429,3549653.327,200
659014.065,3549698.944,200
657980.052,3549710.023,200
658643.199,3549724.39,200
658227.494,3549728.662,200
658154.34,3549731.223,200
658222.831,3549739.555,200
658667.782,3549754.381,200
658200.659,3549801.288,200
659137.85,3549822.349,200
658336.534,3549826.307,200
658201.087,3549865.838,200
659068.606,3549881.508,200
658796.518,3549897.272,200
658407.216,3549919.461,200
658229.244,3549940.25,200
659276.685,3549960.555,200
659276.597,3549960.677,200
658267.611,3549982.844,200
659206.553,3550023.186,200
658898.686,3550020.575,200
658295.929,3550017.245,200
657858.616,3550056.969,200
657957.149,3550059.623,200
658240.444,3550065.191,200
658547.269,3550085.336,200
659431.097,3550106.762,200
658560.467,3550101.554,200
659353.411,3550175.876,200
659027.077,3550175.532,200
659512.985,3550192.346,200
659282.629,3550193.885,200
657953.631,3550178.71,200
659260.379,3550218.179,200
658454.455,3550206.586,200
659300.418,3550223.023,200
658663.471,3550223.717,200
658077.737,3550221.128,200
659434.234,3550260.978,200
658064.181,3550300.092,200
657954.101,3550299.79,200
658549.859,3550319.75,200
659703.103,3550375.092,200
657769.818,3550355.016,200
658793.155,3550377.529,200
659233.363,3550422.254,200
657782.866,3550398.217,200
657953.379,3550415.973,200
657820.036,3550415.927,200
657999.224,3550419.51,200
659617.716,3550447.976,200
658678.961,3550472.877,200
659705.394,3550540.138,200
658307.185,3550518.085,200
659412.193,3550619.609,200
658998.706,3550622.345,200
660458.438,3550651.052,200
658238.989,3550619.505,200
660426.14,3550664.453,200
660499.235,3550671.264,200
658447.504,3550676.438,200
658202.015,3550674.494,200
660366.698,3550716.443,200
659314.127,3550703.028,200
659501.494,3550710.788,200
659295.912,3550718.524,200
658884.925,3550720.185,200
658279.379,3550718.469,200
660550.754,3550758.597,200
659929.026,3550760.18,200
658373.593,3550741.125,200
658354.974,3550755.686,200
659584.346,3550795.4,200
660564.383,3550818.793,200
659398.833,3550799.748,200
659397.959,3550800.47,200
659605.517,3550815.732,200
659173.656,3550822.526,200
658122.406,3550812.618,200
657940.342,3550817.076,200
658195.915,3550822.298,200
660565.446,3550883.856,200
660456.674,3550884.113,200
658104.054,3550852.988,200
659927.852,3550890.621,200
660062.37,3550893.344,200
659479.165,3550884.502,200
658168.311,3550874.478,200
659460.829,3550899.705,200
659501.928,3550906.198,200
659697.365,3550913.906,200
659482.992,3550922.413,200
659059.806,3550919.379,200
659252.941,3550923.16,200
659252.941,3550923.16,200
658436.846,3550920.545,200
660575.357,3550958.597,200
658099.295,3550932.467,200
658457.46,3550940.255,200
657936.62,3550934.417,200
657764.339,3550935.451,200
660588.845,3550987.523,200
660594.205,3550998.661,200
658593.59,3550967.917,200
658107.294,3550963.303,200
659594.87,3551000.725,200
659790.698,3551013.412,200
659575.913,3551016.784,200
659329.603,3551012.93,200
658955.254,3551008.346,200
660281.388,3551035.282,200
658937.33,3551023.598,200
659350.301,3551037.573,200
659342.634,3551044.985,200
658304.663,3551030.017,200
658327.041,3551046.998,200
658277.406,3551052.591,200
658139.094,3551055.404,200
658154.869,3551055.693,200
657936.617,3551052.761,200
658312.658,3551059.301,200
657759.399,3551050.446,200
658348.24,3551063.084,200
660199.005,3551104.309,200
659691.118,3551103.607,200
659217.033,3551109.796,200
658245.148,3551095.155,200
658839.226,3551107.048,200
659020.502,3551121.291,200
658214.899,3551112.42,200
659915.414,3551143.314,200
659434.669,3551136.432,200
659235.551,3551137.698,200
658231.537,3551124.188,200
659226.096,3551146.84,200
659595.715,3551176.777,200
659117.056,3551187.024,200
659780.075,3551200.423,200
657936.393,3551171.54,200
658535.994,3551187.705,200
658210.98,3551182.421,200
659096.954,3551202.897,200
660307.051,3551225.581,200
658922.603,3551203.259,200
658230.168,3551193.501,200
659145.127,3551216.181,200
660323.376,3551242.683,200
659776.47,3551236.369,200
659823.378,3551242.162,200
659319.192,3551234.256,200
659124.303,3551234.015,200
660014.734,3551260.413,200
658636.981,3551276.169,200
658998.043,3551290.632,200
658171.249,3551294.974,200
659020.436,3551315.962,200
658198.173,3551304.634,200
659407.793,3551339.035,200
659416.754,3551350.457,200
659635.137,3551371.339,200
658151.685,3551350.396,200
658727.152,3551372.001,200
660130.338,3551396.716,200
659336.078,3551399.326,200
659827.752,3551417.513,200
658321.703,3551404.951,200
658124.623,3551407.337,200
658358.173,3551412.998,200
659332.025,3551437.909,200
658278.681,3551420.558,200
658115.12,3551417.82,200
660041.434,3551453.855,200
658265.371,3551433.065,200
660014.575,3551469.432,200
658142.263,3551438.358,200
658253.136,3551444.562,200
658432.145,3551450.929,200
659315.506,3551468.636,200
658085.47,3551450.532,200
658445.785,3551456.788,200
658413.056,3551469.069,200
659102.014,3551500.524,200
659756.319,3551513.207,200
659937.177,3551542.026,200
659945.498,3551551.494,200
658346.052,3551525.921,200
659055.658,3551543.562,200
659625.793,3551591.514,200
657943.419,3551568.358,200
659842.405,3551612.395,200
659849.523,3551619.546,200
659857.571,3551627.634,200
658427.251,3551619.28,200
659505.719,3551689.538,200
659732.656,3551716.709,200
659740.057,3551721.292,200
658856.808,3551720.495,200
659612.571,3551817.359,200
659642.16,3551821.232,200
659622.153,3551828.823,200
659311.985,3551854.095,200
659414.857,3551967.76,200
659143.113,3551997.524,200
659229.408,3552102.514,200
659258.042,3552124.349,200
658093.861,3548885.833,200
